,,,,Achillea millefolium,Achyrachaena mollis,Agroseris grandiflora,Agrostis capillaris,Aira caryophyllea,Alopecurus geniculatus,Alopecurus pratensis,Anagallis arvensis,Anthoxanthum odoratum,Aphanes occidentalis,Aristida oligantha,Briza minor,Brodiaea sp.,Bromus carinatus,Bromus diandrus,Bromus hordeaceus,Bromus tectorum,Calandrinia ciliata,Camassia quamash,Carex inops,Carex spp.,Centaurea debeauxii,Cerastium glomeratum,Clarkia purpurea,Collinsia grandiflora,Crepis capillaris,Cynosurus echinatus,Dactylis glomerata,Danthonia californica,Daucus carota,Daucus pusillus,Drymocallis glandulosa,Elymus repens,Eriophyllum lanatum,Erodium cicutarium,Eschscholzia californica,Festuca roemeri,Galium aparine,Galium parisiense,Geranium columbinum,Geranium dissectum,Geranium molle,Hieracium spp.,Holcus lanatus,Hypericum perforatum,Hypochaeris radicata,Juncus effusus,Juncus occidentalis,Kickxia elatine,Koeleria macrantha,Lactuca serriola,Lapsana communis,Leucanthemum vulgare,Linum bienne,Lomatium nudicaule,Lotus corniculatus,Lotus micranthus,Lotus unifoliatus,Lupinus bicolor,Luzula spp.,Microseris laciniata,Moenchia erecta,Myosotis discolor,Navarretia pubescens,Osmorhiza berteroi,Parentucellia viscosa,Phalaris arundinacea,Phleum pratense,Plantago lanceolata,Plantago major,Plectritis congesta,Poa compressa,Prunella vulgaris,Ranunculus austro-oreganus,Ranunculus occidentalis,Ranunculus repens,Rubus armeniacus,Rumex acetosella,Rumex crispus,Schedonorus arundinaceus,Sherardia arvensis,Sidalcea malviflora,Sisymbrium altissimum,Sonchus asper,Taraxicum officinale,Torilis arvensis,Tragopogon dubius,Trifolium arvense,Trifolium dubium,Trifolium hirtum,Trifolium pratense,Trifolium repens,Trifolium spp.,Trifolium subterraneum,Verbascum  blattaria,Veronica arvensis,Vicia hirsuta,Vicia sativa,Vicia spp.,Vulpia spp.,Unknown sample 6 (forb),Unknown sample 12,Total Cover
44,HOPS,Northern,Drought,1.82%,0.00%,0.00%,2.73%,0.00%,0.00%,25.44%,0.00%,0.00%,0.05%,0.00%,0.00%,0.00%,0.91%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.18%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.00%,28.62%,0.00%,0.00%,0.91%,0.00%,0.00%,0.00%,3.63%,0.00%,0.00%,2.73%,0.00%,10.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.45%,0.00%,0.00%,0.00%,0.00%,0.45%,0.00%,2.73%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.45%,0.45%,4.54%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.45%,0.00%,1.82%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.45%,0.00%,0.45%,2.73%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
45,HOPS,Northern,Warming,1.95%,0.00%,0.00%,3.89%,0.00%,4.54%,23.35%,0.00%,0.00%,0.65%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.54%,3.24%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.65%,16.21%,0.00%,0.00%,5.19%,0.00%,0.00%,0.00%,1.30%,0.00%,0.65%,3.24%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.30%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.06%,0.00%,0.00%,0.00%,0.65%,0.00%,0.00%,0.00%,0.00%,0.65%,20.10%,0.00%,0.00%,0.65%,0.00%,0.00%,0.00%,0.00%,0.00%,2.59%,0.00%,0.00%,0.65%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.06%,0.00%,3.24%,0.00%,0.65%,0.00%,0.00%,100.00%
46,HOPS,Northern,Warming&ppt,0.00%,0.00%,0.00%,0.04%,0.00%,0.43%,22.86%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.29%,0.00%,2.59%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,40.98%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.00%,0.00%,0.00%,0.43%,0.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.29%,0.00%,0.00%,0.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,1.73%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.00%,0.00%,3.45%,0.00%,0.00%,0.86%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.43%,0.00%,0.00%,0.00%,0.00%,0.00%,23.30%,0.00%,0.00%,0.00%,0.00%,100.00%
47,HOPS,Northern,Drought,3.18%,0.00%,0.00%,0.00%,0.00%,0.00%,28.60%,0.00%,0.00%,0.45%,0.00%,0.00%,0.00%,7.26%,0.00%,3.63%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.91%,0.00%,1.82%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.45%,18.16%,1.36%,0.00%,0.00%,0.05%,0.00%,0.00%,0.00%,13.16%,1.36%,0.00%,0.00%,0.00%,6.81%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.27%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.27%,0.00%,0.00%,0.00%,0.00%,0.00%,1.36%,0.00%,1.36%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,0.00%,3.63%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.45%,0.00%,0.05%,1.36%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
48,HOPS,Northern,Control,4.36%,0.00%,0.00%,1.64%,0.00%,0.00%,24.54%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.55%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.09%,0.00%,2.73%,0.00%,0.00%,0.00%,0.05%,0.00%,0.00%,3.27%,1.64%,6.00%,0.00%,0.00%,0.05%,0.00%,0.00%,0.00%,2.73%,0.00%,0.00%,15.27%,0.00%,2.73%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.64%,0.00%,0.00%,0.00%,0.00%,1.09%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,0.00%,15.27%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.55%,0.00%,0.00%,14.72%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
49,HOPS,Northern,Drought,0.54%,0.00%,0.00%,0.00%,0.00%,0.00%,39.16%,0.00%,0.05%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,13.95%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.83%,0.00%,0.00%,0.00%,0.05%,0.00%,0.00%,0.00%,0.54%,0.00%,0.00%,0.00%,0.00%,1.07%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,19.31%,0.00%,0.00%,0.00%,0.00%,0.05%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.07%,0.00%,0.54%,0.54%,0.00%,0.00%,0.54%,0.00%,8.05%,0.54%,0.00%,0.00%,6.97%,0.00%,0.00%,0.05%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.15%,0.00%,0.00%,0.00%,0.00%,100.00%
50,HOPS,Northern,Control,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,51.78%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.23%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.71%,0.00%,0.00%,0.00%,0.00%,0.00%,1.05%,0.00%,1.57%,0.00%,0.00%,0.00%,0.00%,5.75%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.05%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.62%,0.00%,0.00%,10.98%,0.00%,0.00%,0.05%,0.00%,0.00%,2.62%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,5.23%,0.00%,0.00%,0.00%,0.00%,0.00%,7.32%,0.00%,0.00%,0.00%,0.00%,100.00%
51,HOPS,Northern,Warming ,2.69%,0.00%,0.00%,0.00%,0.00%,0.00%,38.45%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.31%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.54%,0.00%,12.30%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.77%,8.07%,1.92%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.77%,0.00%,0.00%,0.00%,0.00%,0.77%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.23%,0.00%,0.00%,0.00%,0.38%,0.00%,0.00%,0.38%,0.00%,0.00%,0.00%,0.00%,0.00%,6.15%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.00%,0.00%,12.69%,0.00%,0.00%,0.00%,0.00%,0.00%,1.54%,0.00%,0.00%,0.00%,0.00%,100.00%
52,HOPS,Northern,Warming&ppt,1.32%,0.00%,0.00%,5.29%,0.00%,5.29%,2.64%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.64%,0.00%,1.32%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.66%,0.66%,1.32%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.07%,0.66%,42.96%,0.00%,0.00%,11.90%,0.00%,0.00%,0.00%,1.32%,0.00%,0.00%,5.29%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.07%,0.00%,3.30%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.61%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,6.61%,0.00%,0.00%,0.07%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
53,HOPS,Northern,Control,0.83%,0.00%,0.00%,0.00%,0.00%,0.83%,12.07%,0.00%,0.00%,0.83%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.91%,0.83%,8.33%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.25%,10.41%,14.57%,0.00%,0.00%,0.42%,0.00%,0.42%,0.00%,0.00%,0.00%,0.00%,3.33%,0.00%,1.25%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.42%,0.00%,0.00%,10.82%,0.00%,0.00%,0.00%,0.00%,2.91%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.83%,0.83%,0.04%,4.58%,0.00%,0.00%,15.40%,0.00%,1.67%,0.00%,0.04%,0.00%,2.08%,0.00%,0.00%,0.83%,0.00%,0.00%,0.00%,0.83%,0.00%,0.00%,0.42%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
54,HOPS,Northern,Warming ,0.05%,0.00%,0.00%,0.00%,0.00%,0.00%,17.59%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.95%,0.48%,1.90%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.48%,29.48%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,23.78%,0.00%,0.00%,1.90%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.28%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.48%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,0.95%,0.00%,0.00%,0.00%,0.48%,0.00%,0.00%,0.00%,0.00%,0.00%,3.80%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.90%,0.00%,0.00%,11.41%,0.00%,0.00%,0.00%,0.05%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
55,HOPS,Northern,Warming&ppt,0.00%,0.00%,0.00%,1.24%,0.00%,1.24%,34.74%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.62%,6.82%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.48%,10.55%,0.62%,0.00%,0.00%,4.96%,0.00%,0.00%,0.00%,0.06%,0.00%,0.00%,0.00%,0.00%,6.82%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.86%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.06%,0.62%,3.72%,0.00%,0.00%,0.62%,0.00%,0.00%,0.62%,0.00%,0.00%,7.44%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.72%,10.55%,0.00%,0.00%,0.00%,0.62%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
56,HOPS,Northern,Drought,0.52%,0.00%,0.00%,1.04%,0.00%,0.00%,7.76%,0.00%,0.00%,0.05%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.52%,9.32%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,10.87%,12.94%,0.00%,0.00%,1.55%,0.00%,0.00%,0.52%,6.73%,0.00%,0.00%,10.35%,0.00%,3.62%,0.00%,0.00%,0.00%,0.00%,0.00%,0.52%,0.00%,0.00%,0.00%,2.07%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.52%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,2.59%,1.55%,0.00%,0.00%,2.07%,0.52%,0.00%,0.00%,1.04%,0.00%,5.18%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.04%,6.73%,0.00%,0.00%,0.00%,0.52%,0.00%,0.00%,0.00%,9.83%,0.00%,0.00%,100.00%
57,HOPS,Northern,Warming&ppt,5.55%,0.00%,0.00%,0.00%,0.00%,0.00%,19.99%,0.00%,0.00%,0.37%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.74%,0.74%,1.48%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,19.62%,0.00%,0.00%,1.11%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,11.10%,0.00%,0.74%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,23.69%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.11%,5.18%,0.00%,0.00%,1.85%,0.00%,0.00%,0.00%,0.00%,0.00%,6.29%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.37%,0.00%,0.00%,100.00%
58,HOPS,Northern,Drought,2.66%,0.00%,0.00%,0.00%,0.00%,0.00%,14.94%,0.00%,0.00%,0.33%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.66%,20.25%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.66%,5.98%,20.92%,0.00%,0.00%,3.65%,0.00%,0.00%,0.00%,0.00%,0.03%,0.00%,15.27%,0.00%,0.66%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.00%,0.00%,0.00%,1.33%,0.00%,0.00%,0.00%,0.00%,0.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.32%,4.98%,0.00%,0.00%,0.33%,0.00%,0.00%,0.00%,0.00%,0.00%,2.32%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.33%,0.00%,0.00%,0.33%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
59,HOPS,Northern,Control,0.05%,0.00%,0.00%,0.00%,0.00%,0.00%,8.03%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.52%,0.00%,2.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,23.08%,0.00%,0.00%,0.00%,2.01%,0.00%,0.00%,0.00%,2.01%,0.00%,0.00%,8.03%,0.00%,2.51%,1.51%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.00%,2.01%,7.02%,1.00%,0.00%,0.00%,6.52%,0.00%,0.00%,0.00%,0.00%,0.00%,3.01%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.05%,0.00%,0.00%,21.58%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
60,HOPS,Northern,Warming,0.00%,0.00%,0.00%,5.35%,0.00%,0.00%,21.40%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.78%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.38%,11.89%,0.59%,0.00%,0.00%,4.76%,0.00%,0.06%,0.00%,0.59%,0.00%,0.00%,5.35%,0.00%,3.57%,0.06%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,19.62%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,11.30%,0.00%,0.00%,0.59%,0.00%,3.57%,1.78%,0.00%,0.00%,3.57%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.78%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
101,PAS,Southern,Drought,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.80%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,3.59%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,22.16%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,39.52%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.20%,4.19%,0.00%,0.00%,0.00%,0.00%,24.55%,0.00%,0.00%,0.00%,0.00%,0.00%,2.99%,0.00%,0.00%,100.00%
102,PAS,Southern,Control,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8.62%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.39%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.78%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,21.95%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,65.07%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.18%,0.00%,0.00%,0.00%,0.00%,1.18%,0.00%,0.00%,0.00%,0.00%,0.00%,0.78%,0.00%,0.00%,100.00%
103,PAS,Southern,Control,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.99%,0.00%,0.00%,0.00%,0.00%,0.00%,9.93%,0.66%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.66%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,5.29%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.65%,0.00%,0.00%,19.85%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,43.02%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.07%,0.00%,5.29%,0.00%,0.00%,0.00%,0.00%,0.66%,0.00%,0.00%,0.00%,1.99%,0.00%,7.94%,0.00%,0.00%,100.00%
104,PAS,Southern,Control,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.76%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.68%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,4.08%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8.16%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,54.38%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.07%,16.32%,0.00%,0.00%,0.00%,0.00%,10.20%,0.00%,0.00%,0.00%,0.00%,0.00%,1.36%,0.00%,0.00%,100.00%
105,PAS,Southern,Drought,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,9.08%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.27%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,11.36%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,37.85%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.08%,34.82%,0.00%,0.00%,0.00%,0.00%,3.03%,0.00%,0.00%,0.00%,0.00%,0.00%,1.51%,0.00%,0.00%,100.00%
106,PAS,Southern,Drought,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.88%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,10.62%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.88%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,16.81%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,53.98%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,15.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,1.77%,0.00%,0.00%,100.00%
107,PAS,Southern,Control,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.07%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,2.04%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,19.71%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,49.63%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,8.16%,0.68%,0.00%,0.00%,0.00%,19.71%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,0.00%,100.00%
